compute_time,download_size,download_time,video,library,upload_size,upload_time
0.218149,36710,1.125498,36Kb,moviepy,971337,4.321477
0.216564,36710,1.044432,36Kb,moviepy,971337,4.595569
0.219971,36710,1.292376,36Kb,moviepy,971337,2.190907
0.216345,36710,0.978997,36Kb,moviepy,971337,4.977119
0.215842,36710,0.942296,36Kb,moviepy,971337,3.125706
0.218057,36710,1.088315,36Kb,moviepy,971337,3.348348
0.218591,36710,1.261081,36Kb,moviepy,971337,4.498226
0.21593,36710,0.973816,36Kb,moviepy,971337,3.464351
0.217348,36710,0.977784,36Kb,moviepy,971337,3.417431
0.215796,36710,0.96532,36Kb,moviepy,971337,1.729253
0.216309,36710,0.938448,36Kb,moviepy,971337,3.118223
0.219261,36710,0.967923,36Kb,moviepy,971337,1.776713
0.22207,36710,0.984237,36Kb,moviepy,971337,1.823333
0.217105,36710,1.078944,36Kb,moviepy,971337,2.170136
0.218007,36710,1.149722,36Kb,moviepy,971337,2.545531
0.215907,36710,1.185065,36Kb,moviepy,971337,3.366572
0.219105,36710,1.079358,36Kb,moviepy,971337,4.8397
0.215195,36710,1.037159,36Kb,moviepy,971337,4.595293
0.217427,36710,1.083434,36Kb,moviepy,971337,3.202029
0.216371,36710,0.93765,36Kb,moviepy,971337,4.514894
0.216753,36710,0.871473,36Kb,moviepy,971337,3.271535
0.216198,36710,0.986576,36Kb,moviepy,971337,2.581196
0.215521,36710,1.111864,36Kb,moviepy,971337,1.799487
0.218709,36710,0.912582,36Kb,moviepy,971337,4.127575
0.217931,36710,0.956018,36Kb,moviepy,971337,1.795696
0.215878,36710,0.977959,36Kb,moviepy,971337,4.286068
0.216211,36710,1.079347,36Kb,moviepy,971337,2.106612
0.21596,36710,1.011666,36Kb,moviepy,971337,3.286304
0.216599,36710,0.955829,36Kb,moviepy,971337,3.056775
0.216751,36710,0.97983,36Kb,moviepy,971337,3.277537
0.216463,36710,1.063902,36Kb,moviepy,971337,3.232866
0.217658,36710,1.111227,36Kb,moviepy,971337,1.930907
0.225731,36710,0.979709,36Kb,moviepy,971337,3.44052
0.214347,36710,0.994764,36Kb,moviepy,971337,3.303058
0.218539,36710,1.146382,36Kb,moviepy,971337,1.752611
0.213639,36710,0.867283,36Kb,moviepy,971337,2.534353
0.216264,36710,1.069147,36Kb,moviepy,971337,2.037885
0.215134,36710,1.092794,36Kb,moviepy,971337,1.625867
0.217495,36710,1.060875,36Kb,moviepy,971337,3.322511
0.214871,36710,1.020089,36Kb,moviepy,971337,3.274982
0.215295,36710,0.968216,36Kb,moviepy,971337,2.691024
0.214567,36710,0.939025,36Kb,moviepy,971337,3.278591
0.21658,36710,0.985641,36Kb,moviepy,971337,3.451252
0.215461,36710,0.974888,36Kb,moviepy,971337,3.264243
0.214588,36710,0.929418,36Kb,moviepy,971337,2.331943
0.212735,36710,0.879044,36Kb,moviepy,971337,3.058643
0.216787,36710,0.940475,36Kb,moviepy,971337,3.275659
0.23224,36710,1.069548,36Kb,moviepy,971337,2.265695
0.216883,36710,0.93699,36Kb,moviepy,971337,3.364186
0.219121,36710,0.796966,36Kb,moviepy,971337,2.95277
0.215602,36710,0.955521,36Kb,moviepy,971337,2.583649
0.215015,36710,0.96406,36Kb,moviepy,971337,1.686133
0.214731,36710,0.997297,36Kb,moviepy,971337,1.788126
0.213547,36710,0.965233,36Kb,moviepy,971337,2.562038
0.214535,36710,0.934578,36Kb,moviepy,971337,1.746026
0.215054,36710,0.836611,36Kb,moviepy,971337,3.420548
0.220982,36710,1.107563,36Kb,moviepy,971337,1.928398
0.217694,36710,1.052101,36Kb,moviepy,971337,4.386729
0.215152,36710,0.979956,36Kb,moviepy,971337,2.039616
0.218297,36710,0.974113,36Kb,moviepy,971337,3.08102
0.218314,36710,1.002847,36Kb,moviepy,971337,1.780241
0.213415,36710,1.022977,36Kb,moviepy,971337,1.672577
0.21882,36710,1.088135,36Kb,moviepy,971337,4.435398
0.213679,36710,1.037179,36Kb,moviepy,971337,3.062413
0.218365,36710,1.078687,36Kb,moviepy,971337,3.297955
0.214269,36710,1.061426,36Kb,moviepy,971337,3.273107
0.21649,36710,0.952471,36Kb,moviepy,971337,3.163644
0.215385,36710,0.977295,36Kb,moviepy,971337,3.183079
0.219604,36710,1.062247,36Kb,moviepy,971337,4.317918
0.214416,36710,1.043743,36Kb,moviepy,971337,3.264864
0.218033,36710,0.904908,36Kb,moviepy,971337,2.571959
0.2163,36710,0.792911,36Kb,moviepy,971337,3.085507
0.218709,36710,1.074271,36Kb,moviepy,971337,3.471531
0.215287,36710,0.971451,36Kb,moviepy,971337,4.322868
0.218233,36710,0.962047,36Kb,moviepy,971337,2.524236
0.214302,36710,0.978385,36Kb,moviepy,971337,4.495255
0.132463,36710,1.171991,36Kb,ffmpeg,146274,1.110066
0.125411,36710,0.981724,36Kb,ffmpeg,146274,1.156158
0.123195,36710,1.001682,36Kb,ffmpeg,146274,1.205899
0.122496,36710,0.9821,36Kb,ffmpeg,146274,1.232196
0.122863,36710,0.949143,36Kb,ffmpeg,146274,1.079417
0.123274,36710,1.004863,36Kb,ffmpeg,146274,1.016786
0.12315,36710,0.963145,36Kb,ffmpeg,146274,1.075248
0.123135,36710,1.106934,36Kb,ffmpeg,146274,1.12675
0.122023,36710,1.055244,36Kb,ffmpeg,146274,1.208666
0.122618,36710,0.917429,36Kb,ffmpeg,146274,1.31773
0.12245,36710,1.028274,36Kb,ffmpeg,146274,1.272983
0.123397,36710,0.907298,36Kb,ffmpeg,146274,1.077693
0.123326,36710,0.936261,36Kb,ffmpeg,146274,1.136719
0.125881,36710,0.957107,36Kb,ffmpeg,146274,1.115164
0.137,36710,1.02044,36Kb,ffmpeg,146274,1.224771
0.124952,36710,1.048775,36Kb,ffmpeg,146274,1.150633
0.122928,36710,0.967931,36Kb,ffmpeg,146274,1.178325
0.122046,36710,1.068005,36Kb,ffmpeg,146274,1.031134
0.123314,36710,0.949049,36Kb,ffmpeg,146274,1.430188
0.121505,36710,0.971292,36Kb,ffmpeg,146274,1.239548
0.123359,36710,0.934835,36Kb,ffmpeg,146274,1.007624
0.123005,36710,1.074653,36Kb,ffmpeg,146274,1.209232
0.123446,36710,1.078171,36Kb,ffmpeg,146274,1.07062
0.123883,36710,1.008601,36Kb,ffmpeg,146274,1.281583
0.122097,36710,0.942873,36Kb,ffmpeg,146274,1.198749
0.12271,36710,1.151358,36Kb,ffmpeg,146274,1.24842
0.123294,36710,0.938269,36Kb,ffmpeg,146274,1.294514
0.123047,36710,0.926773,36Kb,ffmpeg,146274,1.163708
0.123162,36710,0.987467,36Kb,ffmpeg,146274,1.178274
0.122404,36710,0.94277,36Kb,ffmpeg,146274,1.171604
0.12223,36710,1.045697,36Kb,ffmpeg,146274,1.192142
0.122925,36710,0.997103,36Kb,ffmpeg,146274,1.074665
0.122117,36710,0.904982,36Kb,ffmpeg,146274,1.092328
0.124017,36710,0.985253,36Kb,ffmpeg,146274,1.143932
0.124031,36710,1.118946,36Kb,ffmpeg,146274,1.300139
0.122114,36710,1.189433,36Kb,ffmpeg,146274,1.207452
0.122141,36710,1.07961,36Kb,ffmpeg,146274,1.003869
0.122748,36710,0.99514,36Kb,ffmpeg,146274,1.088576
0.122161,36710,1.079099,36Kb,ffmpeg,146274,1.221767
0.122672,36710,1.066173,36Kb,ffmpeg,146274,1.018859
0.12181,36710,1.060108,36Kb,ffmpeg,146274,1.16948
0.122881,36710,1.014673,36Kb,ffmpeg,146274,1.045299
0.122802,36710,1.035966,36Kb,ffmpeg,146274,1.071754
0.122071,36710,1.011585,36Kb,ffmpeg,146274,1.138102
0.121896,36710,0.941925,36Kb,ffmpeg,146274,1.160791
0.121651,36710,0.968846,36Kb,ffmpeg,146274,1.064444
0.122528,36710,0.975374,36Kb,ffmpeg,146274,1.311686
0.123403,36710,0.975929,36Kb,ffmpeg,146274,1.281752
0.122149,36710,0.937302,36Kb,ffmpeg,146274,1.13465
0.121843,36710,1.122389,36Kb,ffmpeg,146274,1.07047
0.1231,36710,1.01399,36Kb,ffmpeg,146274,1.097274
0.122818,36710,1.087342,36Kb,ffmpeg,146274,1.181163
0.123114,36710,0.946849,36Kb,ffmpeg,146274,1.212279
0.122412,36710,0.929253,36Kb,ffmpeg,146274,1.003965
0.121985,36710,1.096932,36Kb,ffmpeg,146274,1.143172
0.122718,36710,0.925157,36Kb,ffmpeg,146274,1.108232
0.122221,36710,0.990331,36Kb,ffmpeg,146274,1.123518
0.122638,36710,1.455843,36Kb,ffmpeg,146274,1.007459
0.123102,36710,1.027051,36Kb,ffmpeg,146274,1.155921
0.123005,36710,0.994659,36Kb,ffmpeg,146274,1.327473
0.123391,36710,0.943172,36Kb,ffmpeg,146274,1.01237
0.12278,36710,0.994009,36Kb,ffmpeg,146274,1.081604
0.122824,36710,1.07591,36Kb,ffmpeg,146274,1.14052
0.123016,36710,0.976504,36Kb,ffmpeg,146274,1.180542
0.123376,36710,1.07363,36Kb,ffmpeg,146274,1.223387
0.122839,36710,0.961721,36Kb,ffmpeg,146274,1.120779
0.122483,36710,1.064452,36Kb,ffmpeg,146274,1.004429
0.122125,36710,0.983382,36Kb,ffmpeg,146274,1.120827
0.123304,36710,0.955053,36Kb,ffmpeg,146274,1.1509
0.122193,36710,1.038815,36Kb,ffmpeg,146274,1.120547
0.122274,36710,0.955524,36Kb,ffmpeg,146274,1.052676
0.122803,36710,1.031899,36Kb,ffmpeg,146274,1.106428
0.123076,36710,0.973669,36Kb,ffmpeg,146274,1.283135
0.123096,36710,1.005843,36Kb,ffmpeg,146274,1.135324
0.122656,36710,1.048948,36Kb,ffmpeg,146274,1.155514
0.121928,36710,1.018766,36Kb,ffmpeg,146274,1.108967
0.122852,36710,1.075249,36Kb,ffmpeg,146274,1.128131
0.122169,36710,1.16222,36Kb,ffmpeg,146274,1.311254
0.122207,36710,0.971924,36Kb,ffmpeg,146274,1.095482
0.122802,36710,0.923006,36Kb,ffmpeg,146274,1.066333
0.121486,36710,1.03339,36Kb,ffmpeg,146274,1.255555
0.123882,36710,0.995464,36Kb,ffmpeg,146274,1.165679
0.123143,36710,0.93185,36Kb,ffmpeg,146274,1.104102
0.123147,36710,1.133881,36Kb,ffmpeg,146274,1.052149
0.122386,36710,0.948458,36Kb,ffmpeg,146274,1.243728
0.122605,36710,0.941418,36Kb,ffmpeg,146274,1.325835
0.122495,36710,0.956057,36Kb,ffmpeg,146274,1.038467
0.122878,36710,0.870862,36Kb,ffmpeg,146274,1.14917
0.121779,36710,1.03717,36Kb,ffmpeg,146274,1.073522
0.123228,36710,1.077613,36Kb,ffmpeg,146274,1.272962
0.122441,36710,1.030145,36Kb,ffmpeg,146274,1.117343
0.122986,36710,0.946532,36Kb,ffmpeg,146274,1.003617
0.122299,36710,1.079475,36Kb,ffmpeg,146274,1.037281
0.122539,36710,1.046402,36Kb,ffmpeg,146274,1.178402
0.122242,36710,0.941287,36Kb,ffmpeg,146274,1.131068
0.123327,36710,0.957426,36Kb,ffmpeg,146274,1.108811
0.122085,36710,0.867661,36Kb,ffmpeg,146274,1.069038
0.122928,36710,0.977952,36Kb,ffmpeg,146274,1.108274
0.123377,36710,0.974916,36Kb,ffmpeg,146274,1.057181
0.122646,36710,0.96551,36Kb,ffmpeg,146274,1.158423
0.213013,36710,0.898353,36Kb,imageio,970653,3.375243
0.212423,36710,0.992231,36Kb,imageio,970653,3.40591
0.213017,36710,1.001113,36Kb,imageio,970653,3.323955
0.214762,36710,0.922084,36Kb,imageio,970653,4.608677
0.211523,36710,0.97042,36Kb,imageio,970653,3.342299
0.210972,36710,1.00835,36Kb,imageio,970653,3.174284
0.214307,36710,0.993148,36Kb,imageio,970653,2.134858
0.20946,36710,0.960926,36Kb,imageio,970653,3.313499
0.213108,36710,1.038469,36Kb,imageio,970653,4.132755
0.211039,36710,1.032777,36Kb,imageio,970653,3.28538
0.212922,36710,1.066896,36Kb,imageio,970653,3.500712
0.213296,36710,0.950758,36Kb,imageio,970653,3.316086
0.212587,36710,1.027235,36Kb,imageio,970653,2.554016
0.212428,36710,0.9769,36Kb,imageio,970653,3.269631
0.214008,36710,1.080475,36Kb,imageio,970653,3.381627
0.212169,36710,0.965867,36Kb,imageio,970653,3.185785
0.212268,36710,0.956467,36Kb,imageio,970653,4.459228
0.212857,36710,1.036195,36Kb,imageio,970653,3.585295
0.213754,36710,0.974837,36Kb,imageio,970653,1.793283
0.209724,36710,1.086239,36Kb,imageio,970653,4.601366
0.21563,36710,0.90626,36Kb,imageio,970653,1.964504
0.211149,36710,1.019889,36Kb,imageio,970653,3.295682
0.213013,36710,0.999829,36Kb,imageio,970653,3.571496
0.210052,36710,1.032565,36Kb,imageio,970653,3.271219
0.21219,36710,1.077188,36Kb,imageio,970653,3.180961
0.213485,36710,0.964322,36Kb,imageio,970653,2.414508
0.213766,36710,1.115115,36Kb,imageio,970653,3.344735
0.211568,36710,1.003288,36Kb,imageio,970653,3.298597
0.214385,36710,0.948321,36Kb,imageio,970653,3.299575
0.209598,36710,1.046829,36Kb,imageio,970653,2.602888
0.214615,36710,1.068469,36Kb,imageio,970653,1.659852
0.215515,36710,1.109876,36Kb,imageio,970653,3.468301
0.213905,36710,0.909624,36Kb,imageio,970653,1.819627
0.212123,36710,1.001123,36Kb,imageio,970653,3.340141
0.212371,36710,1.004285,36Kb,imageio,970653,1.801496
0.21307,36710,0.974516,36Kb,imageio,970653,3.306797
0.211785,36710,0.873091,36Kb,imageio,970653,3.383058
0.21008,36710,1.035445,36Kb,imageio,970653,1.861992
0.214793,36710,1.07438,36Kb,imageio,970653,2.674505
0.211246,36710,1.038584,36Kb,imageio,970653,3.271352
0.213933,36710,0.976629,36Kb,imageio,970653,3.312486
0.210959,36710,1.035211,36Kb,imageio,970653,4.348112
0.216241,36710,1.030074,36Kb,imageio,970653,3.469021
0.209701,36710,0.979535,36Kb,imageio,970653,3.372038
0.211842,36710,1.100523,36Kb,imageio,970653,4.068267
0.210991,36710,1.083424,36Kb,imageio,970653,3.309841
0.211477,36710,1.077106,36Kb,imageio,970653,1.900356
0.209893,36710,0.979188,36Kb,imageio,970653,4.12736
0.213051,36710,1.044962,36Kb,imageio,970653,3.36623
0.209629,36710,1.013284,36Kb,imageio,970653,1.835648
0.211561,36710,1.04682,36Kb,imageio,970653,3.278746
0.210942,36710,1.067343,36Kb,imageio,970653,3.268265
0.212562,36710,1.085987,36Kb,imageio,970653,3.264037
0.209775,36710,0.981295,36Kb,imageio,970653,1.843624
0.215435,36710,0.973773,36Kb,imageio,970653,3.470629
0.210929,36710,1.079664,36Kb,imageio,970653,2.351932
0.213832,36710,1.079005,36Kb,imageio,970653,3.300969
0.211071,36710,0.946037,36Kb,imageio,970653,3.086892
0.213243,36710,1.058981,36Kb,imageio,970653,3.233598
0.21316,36710,1.109733,36Kb,imageio,970653,4.30159
0.213654,36710,1.068859,36Kb,imageio,970653,4.228451
0.210626,36710,1.042994,36Kb,imageio,970653,3.512367
0.212286,36710,1.045266,36Kb,imageio,970653,4.336358
0.21123,36710,0.934187,36Kb,imageio,970653,3.597349
0.213778,36710,0.956176,36Kb,imageio,970653,2.508154
0.209211,36710,0.963753,36Kb,imageio,970653,4.377119
0.211054,36710,1.057657,36Kb,imageio,970653,3.369998
0.210262,36710,0.919505,36Kb,imageio,970653,3.337604
0.211678,36710,1.065511,36Kb,imageio,970653,3.071889
0.210154,36710,0.888364,36Kb,imageio,970653,1.780906
0.212548,36710,1.119481,36Kb,imageio,970653,3.265824
0.210192,36710,0.914226,36Kb,imageio,970653,2.2585
0.21383,36710,1.031245,36Kb,imageio,970653,1.930452
0.213916,36710,1.183469,36Kb,imageio,970653,3.266856
0.214981,36710,1.080467,36Kb,imageio,970653,3.27403
0.211446,36710,0.968383,36Kb,imageio,970653,4.294405
0.213284,36710,0.93083,36Kb,imageio,970653,1.732202
0.211311,36710,0.970697,36Kb,imageio,970653,4.263989
0.213134,36710,1.062757,36Kb,imageio,970653,3.267094
0.212269,36710,1.079276,36Kb,imageio,970653,3.27049
0.211799,36710,1.100813,36Kb,imageio,970653,2.912413
0.211691,36710,0.949829,36Kb,imageio,970653,1.819253
0.214728,36710,1.044987,36Kb,imageio,970653,3.059582
0.210376,36710,0.97908,36Kb,imageio,970653,4.293762
0.214282,36710,0.908959,36Kb,imageio,970653,4.378907
0.210199,36710,1.059837,36Kb,imageio,970653,2.723404
0.212768,36710,1.115874,36Kb,imageio,970653,3.504201
0.213457,36710,0.875654,36Kb,imageio,970653,3.351533
0.212146,36710,1.065647,36Kb,imageio,970653,4.304862
0.213442,36710,1.069856,36Kb,imageio,970653,3.197796
0.21511,36710,0.997142,36Kb,imageio,970653,1.860011
0.211062,36710,1.104297,36Kb,imageio,970653,2.832166
0.214258,36710,1.230432,36Kb,imageio,970653,3.450151
0.213621,36710,1.082714,36Kb,imageio,970653,4.28928
0.213264,36710,1.079531,36Kb,imageio,970653,4.291432
0.212549,36710,1.078433,36Kb,imageio,970653,3.26555
0.215081,36710,1.08055,36Kb,imageio,970653,1.88412
0.210738,36710,0.971916,36Kb,imageio,970653,3.329378
0.212011,36710,1.078578,36Kb,imageio,970653,2.241794
0.21296,36710,0.908676,36Kb,imageio,970653,1.902472
0.195533,36710,0.968529,36Kb,opencv,971337,1.838866
0.188624,36710,1.019743,36Kb,opencv,971337,3.270948
0.193739,36710,0.969912,36Kb,opencv,971337,1.912242
0.186084,36710,1.026105,36Kb,opencv,971337,1.662155
0.192462,36710,0.988871,36Kb,opencv,971337,3.268306
0.186244,36710,1.081634,36Kb,opencv,971337,1.711237
0.193348,36710,1.025532,36Kb,opencv,971337,1.980832
0.186069,36710,1.094201,36Kb,opencv,971337,3.361969
0.193297,36710,1.081383,36Kb,opencv,971337,1.675349
0.187583,36710,0.952119,36Kb,opencv,971337,3.364439
0.195236,36710,1.113718,36Kb,opencv,971337,1.717121
0.187547,36710,0.925198,36Kb,opencv,971337,1.838743
0.193304,36710,0.978018,36Kb,opencv,971337,1.851867
0.188167,36710,0.976757,36Kb,opencv,971337,3.161404
0.193459,36710,0.936597,36Kb,opencv,971337,3.267072
0.186693,36710,1.070368,36Kb,opencv,971337,1.756041
0.192195,36710,0.980121,36Kb,opencv,971337,3.319074
0.185884,36710,0.947304,36Kb,opencv,971337,3.181671
0.207621,36710,0.993032,36Kb,opencv,971337,1.937693
0.18838,36710,0.982584,36Kb,opencv,971337,2.123392
0.193428,36710,1.019354,36Kb,opencv,971337,4.334259
0.186459,36710,0.956719,36Kb,opencv,971337,4.332153
0.192031,36710,0.964625,36Kb,opencv,971337,3.751978
0.185923,36710,1.154027,36Kb,opencv,971337,3.899566
0.191492,36710,0.966277,36Kb,opencv,971337,3.568147
0.18546,36710,1.114838,36Kb,opencv,971337,1.754345
0.193936,36710,0.879781,36Kb,opencv,971337,4.741896
0.186874,36710,1.00348,36Kb,opencv,971337,2.078652
0.192277,36710,1.025483,36Kb,opencv,971337,3.345683
0.185827,36710,1.025453,36Kb,opencv,971337,2.616626
0.192835,36710,1.14491,36Kb,opencv,971337,2.975306
0.188559,36710,0.963174,36Kb,opencv,971337,3.414457
0.191601,36710,0.98587,36Kb,opencv,971337,1.749488
0.186938,36710,0.942235,36Kb,opencv,971337,1.68419
0.192638,36710,0.933789,36Kb,opencv,971337,2.007974
0.186879,36710,0.913162,36Kb,opencv,971337,2.437055
0.192295,36710,1.102666,36Kb,opencv,971337,3.284881
0.186942,36710,0.96293,36Kb,opencv,971337,2.534379
0.195151,36710,1.328305,36Kb,opencv,971337,3.286832
0.188378,36710,1.082403,36Kb,opencv,971337,3.296278
0.192163,36710,0.971861,36Kb,opencv,971337,3.332919
0.186639,36710,0.935475,36Kb,opencv,971337,2.122655
0.1928,36710,1.04326,36Kb,opencv,971337,2.490771
0.186225,36710,1.036152,36Kb,opencv,971337,2.678141
0.192575,36710,1.08214,36Kb,opencv,971337,3.17765
0.198789,36710,1.190173,36Kb,opencv,971337,3.447271
0.19197,36710,1.12385,36Kb,opencv,971337,3.116897
0.18775,36710,1.251694,36Kb,opencv,971337,2.471692
0.191788,36710,1.185111,36Kb,opencv,971337,1.956504
0.187398,36710,0.900115,36Kb,opencv,971337,2.515411
0.193813,36710,0.763754,36Kb,opencv,971337,3.081923
0.18691,36710,0.923631,36Kb,opencv,971337,3.367042
0.192963,36710,1.107836,36Kb,opencv,971337,2.072904
0.185751,36710,0.96514,36Kb,opencv,971337,3.180659
0.191795,36710,1.188043,36Kb,opencv,971337,1.798912
0.186794,36710,1.138202,36Kb,opencv,971337,2.267959
0.193188,36710,0.981686,36Kb,opencv,971337,2.158853
0.185557,36710,0.980202,36Kb,opencv,971337,3.395434
0.192554,36710,0.800444,36Kb,opencv,971337,4.348053
0.185716,36710,0.833299,36Kb,opencv,971337,3.087552
0.19467,36710,0.994805,36Kb,opencv,971337,2.234083
0.186437,36710,1.004366,36Kb,opencv,971337,1.777882
0.192147,36710,0.877974,36Kb,opencv,971337,4.59832
0.186569,36710,0.959656,36Kb,opencv,971337,3.335239
0.193035,36710,0.940514,36Kb,opencv,971337,2.670551
0.187502,36710,0.982154,36Kb,opencv,971337,1.959838
0.192423,36710,1.245718,36Kb,opencv,971337,1.89284
0.185148,36710,0.930054,36Kb,opencv,971337,3.530064
0.192575,36710,0.907274,36Kb,opencv,971337,3.28645
0.193074,36710,1.08271,36Kb,opencv,971337,3.286225
0.191546,36710,0.981938,36Kb,opencv,971337,2.777492
0.186296,36710,1.082345,36Kb,opencv,971337,1.764918
0.194833,36710,1.074349,36Kb,opencv,971337,1.952622
0.185388,36710,0.984682,36Kb,opencv,971337,1.63307
0.192846,36710,1.105293,36Kb,opencv,971337,1.954771
0.189068,36710,0.98305,36Kb,opencv,971337,2.052825
0.19181,36710,1.093365,36Kb,opencv,971337,2.038933
0.18684,36710,1.100799,36Kb,opencv,971337,1.814836
0.192051,36710,1.028195,36Kb,opencv,971337,1.770836
0.187617,36710,1.16412,36Kb,opencv,971337,2.164337
0.191386,36710,1.002471,36Kb,opencv,971337,3.525452
0.186807,36710,1.032301,36Kb,opencv,971337,2.164243
0.193428,36710,0.981939,36Kb,opencv,971337,1.869703
0.186533,36710,0.963066,36Kb,opencv,971337,2.678546
0.192638,36710,1.078579,36Kb,opencv,971337,1.756499
0.188554,36710,0.975943,36Kb,opencv,971337,4.336272
0.192882,36710,0.957668,36Kb,opencv,971337,1.821212
0.186832,36710,1.012075,36Kb,opencv,971337,1.753891
0.191977,36710,0.984296,36Kb,opencv,971337,1.707629
0.185944,36710,1.025288,36Kb,opencv,971337,2.944117
0.194171,36710,0.920934,36Kb,opencv,971337,3.284939
0.186061,36710,1.085274,36Kb,opencv,971337,1.859299
0.192324,36710,1.943132,36Kb,opencv,971337,3.077375
0.185316,36710,1.151025,36Kb,opencv,971337,2.269227
0.194699,36710,1.116077,36Kb,opencv,971337,3.314946
0.188285,36710,0.957012,36Kb,opencv,971337,4.204539
0.19271,36710,0.946454,36Kb,opencv,971337,3.344579
0.186321,36710,1.024041,36Kb,opencv,971337,1.657337
0.195356,36710,0.978918,36Kb,opencv,971337,3.178593
0.187765,36710,1.087349,36Kb,opencv,971337,1.855504
1.396449,540052,4.168424,540Kb,moviepy,6512208,7.187202
1.40821,540052,2.129371,540Kb,moviepy,6512208,4.735486
1.379579,540052,1.927846,540Kb,moviepy,6512208,5.277376
1.370544,540052,1.8764,540Kb,moviepy,6512208,5.157541
1.397188,540052,1.892929,540Kb,moviepy,6512208,4.954495
1.39833,540052,2.519637,540Kb,moviepy,6512208,5.250141
1.383181,540052,1.330194,540Kb,moviepy,6512208,9.527991
1.384836,540052,1.820745,540Kb,moviepy,6512208,6.353392
1.385949,540052,1.659128,540Kb,moviepy,6512208,6.720147
1.36324,540052,1.5246,540Kb,moviepy,6512208,4.747237
1.379621,540052,2.66254,540Kb,moviepy,6512208,7.174895
1.36451,540052,1.778637,540Kb,moviepy,6512208,4.461055
1.385284,540052,1.371725,540Kb,moviepy,6512208,4.413088
1.378224,540052,1.719884,540Kb,moviepy,6512208,4.57221
1.408258,540052,1.777796,540Kb,moviepy,6512208,7.828427
1.392575,540052,2.109109,540Kb,moviepy,6512208,7.875209
1.373021,540052,2.025142,540Kb,moviepy,6512208,7.572131
1.365256,540052,1.674799,540Kb,moviepy,6512208,7.214001
1.362595,540052,1.951609,540Kb,moviepy,6512208,8.167357
1.363667,540052,1.954075,540Kb,moviepy,6512208,5.191595
1.369218,540052,1.83881,540Kb,moviepy,6512208,4.629076
1.385923,540052,1.611956,540Kb,moviepy,6512208,4.259116
1.366224,540052,1.406046,540Kb,moviepy,6512208,4.521627
1.367206,540052,1.413091,540Kb,moviepy,6512208,4.436267
1.390234,540052,1.422967,540Kb,moviepy,6512208,4.621059
1.402341,540052,1.913544,540Kb,moviepy,6512208,9.43911
1.366194,540052,3.406598,540Kb,moviepy,6512208,8.042402
1.365752,540052,2.043472,540Kb,moviepy,6512208,7.969328
1.379397,540052,1.98467,540Kb,moviepy,6512208,4.735867
1.365195,540052,1.908663,540Kb,moviepy,6512208,4.519065
1.376793,540052,1.811695,540Kb,moviepy,6512208,8.992719
1.362368,540052,1.373172,540Kb,moviepy,6512208,4.575368
1.388701,540052,1.734703,540Kb,moviepy,6512208,7.962433
1.379628,540052,2.176519,540Kb,moviepy,6512208,8.335498
1.404074,540052,1.764764,540Kb,moviepy,6512208,4.479538
1.404912,540052,1.494942,540Kb,moviepy,6512208,7.751416
1.575224,540052,1.590621,540Kb,moviepy,6512208,4.477065
1.366899,540052,1.890159,540Kb,moviepy,6512208,7.804834
1.36499,540052,1.573143,540Kb,moviepy,6512208,4.856528
1.370419,540052,1.442354,540Kb,moviepy,6512208,4.71759
1.367741,540052,1.824077,540Kb,moviepy,6512208,5.003239
1.362126,540052,1.868608,540Kb,moviepy,6512208,4.675994
1.378383,540052,2.180152,540Kb,moviepy,6512208,3.990174
1.362877,540052,1.908875,540Kb,moviepy,6512208,4.112247
1.394678,540052,1.875961,540Kb,moviepy,6512208,4.088454
1.396716,540052,2.702114,540Kb,moviepy,6512208,6.982173
1.376359,540052,1.936088,540Kb,moviepy,6512208,4.280747
1.362354,540052,1.461113,540Kb,moviepy,6512208,4.09318
1.368842,540052,2.225324,540Kb,moviepy,6512208,4.347705
1.362977,540052,3.547697,540Kb,moviepy,6512208,6.61263
1.374994,540052,1.900408,540Kb,moviepy,6512208,3.947018
1.382197,540052,2.273078,540Kb,moviepy,6512208,4.036085
1.366732,540052,1.756311,540Kb,moviepy,6512208,7.556909
1.364383,540052,1.649362,540Kb,moviepy,6512208,8.267912
1.394138,540052,1.825154,540Kb,moviepy,6512208,7.974782
1.402235,540052,2.106615,540Kb,moviepy,6512208,5.001014
1.364932,540052,1.574856,540Kb,moviepy,6512208,4.18098
1.363287,540052,1.814276,540Kb,moviepy,6512208,9.573933
1.372292,540052,1.988045,540Kb,moviepy,6512208,3.89714
1.385746,540052,1.497176,540Kb,moviepy,6512208,6.22843
1.38227,540052,1.527895,540Kb,moviepy,6512208,6.288526
1.376585,540052,2.0276,540Kb,moviepy,6512208,4.283796
1.372336,540052,3.705837,540Kb,moviepy,6512208,9.253675
1.367268,540052,2.07336,540Kb,moviepy,6512208,4.02952
1.405368,540052,1.5754,540Kb,moviepy,6512208,8.006893
1.390901,540052,1.567362,540Kb,moviepy,6512208,6.23795
1.374309,540052,1.599086,540Kb,moviepy,6512208,4.393291
1.371622,540052,2.068794,540Kb,moviepy,6512208,4.28487
1.375418,540052,1.839427,540Kb,moviepy,6512208,4.110934
1.36861,540052,1.922632,540Kb,moviepy,6512208,4.263192
1.367678,540052,1.807816,540Kb,moviepy,6512208,8.122779
1.386465,540052,1.885396,540Kb,moviepy,6512208,4.220206
